ticker,name,breakout_date,high_52w,breakout_price,market_type,market_cap,breakout_pct,volume_surge,close_strength,base_length,volatility_contraction,volume_dry_up,ma200_slope,pct_above_52w_low,rs_vs_market,market_return,ma20_deviation,liquidity,days_since_ath,atr_ratio,max_gain_20d,max_drawdown_20d,gain_at_day_20,label,market_regime,market_ma200_dist
81660,미스토홀딩스,2023-03-02,39750,40800,KOSPI,24290,2.6415,2.3189,0.9459,11,0.8442,1.1134,0.018592,51.1111,5.1106,-0.896,0.0513,9698019340.0,413,0.028011,-1.1,-14.71,-12.75,0,1,0.9748
1570,금양,2023-03-02,40100,42900,KOSPI,6333,6.9825,3.9886,0.675,77,0.4249,2.274,0.177286,887.3418,65.2638,-0.896,0.3467,341931000000.0,77,0.076673,84.15,2.33,84.15,1,1,0.9748
3120,일성아이에스,2023-03-02,25232,29698,KOSPI,3199,17.6997,10.3022,1.0,109,0.6735,2.4488,0.025331,101.4926,74.143,-0.896,0.3997,2519106102.0,109,0.050763,-0.54,-10.92,-5.93,0,1,0.9748
114190,강원에너지,2023-03-03,11550,11700,KOSDAQ,4255,1.2987,9.3406,0.6872,71,0.8376,1.709,0.066402,193.9698,19.3922,4.9436,0.2195,29632326896.0,71,0.052747,241.88,11.45,185.9,1,1,5.8036
179290,엠아이텍,2023-03-03,13750,13890,KOSDAQ,2327,1.0182,3.4491,0.9449,101,0.9925,1.9069,0.01876,118.3962,8.8156,4.9436,0.1335,12666235194.0,101,0.039957,-1.51,-14.61,-4.75,0,1,5.8036
24850,HLB이노베이션,2023-03-03,3300,3330,KOSDAQ,3775,0.9091,1.5088,0.3818,1,0.6944,1.6132,0.146644,265.5324,96.6302,4.9436,0.2413,19543070493.0,1,0.093629,0.9,-14.86,-10.96,0,1,5.8036
5810,풍산홀딩스,2023-03-03,20967,21508,KOSPI,5623,2.5802,2.7136,1.0,185,0.7063,1.174,-0.001641,30.0599,11.9073,-1.491,0.0827,608632475.0,519,0.023244,21.07,3.46,10.38,1,1,1.1752
52710,아모텍,2023-03-03,21368,21500,KOSDAQ,1435,0.6177,1.2899,0.5882,213,0.888,1.0361,0.003415,61.8001,1.8462,4.9436,0.0732,4054019796.0,531,0.053963,-0.7,-17.81,-14.05,0,1,5.8036
91580,상신이디피,2023-03-03,20150,22600,KOSDAQ,1973,12.1588,29.3077,1.0,66,1.0,3.8067,0.013656,73.8462,23.3197,4.9436,0.2149,33662033412.0,382,0.039602,15.49,-2.21,1.33,1,1,5.8036
79810,디이엔티,2023-03-06,13546,14076,KOSDAQ,1145,3.9126,1.9721,0.5005,1,0.6906,1.2611,0.054013,164.9849,28.1629,6.4842,0.1787,8626401618.0,1,0.051247,19.74,-11.43,19.74,1,1,7.6874
59090,미코,2023-03-06,12100,12540,KOSDAQ,5885,3.6364,48.0572,0.7273,231,1.0,8.8627,-0.024151,106.5898,34.732,6.4842,0.4306,123654000000.0,522,0.053771,7.66,-15.71,-15.71,0,1,7.6874
352480,씨앤씨인터내셔널,2023-03-06,32750,32850,KOSDAQ,4859,0.3053,1.5398,0.5833,15,0.6577,1.2984,0.029043,96.7066,4.6833,6.4842,0.0783,5382478760.0,434,0.042944,19.94,-2.74,16.44,1,1,7.6874
44990,에이치엔에스하이텍,2023-03-06,12300,14930,KOSDAQ,1238,21.3821,0.0,0.5519,243,1.0,1.0,0.001144,30.393,16.3965,6.4842,0.2149,576644376.0,410,0.774136,3.62,-8.24,-7.57,0,1,7.6874
1040,CJ,2023-03-06,89000,90900,KOSPI,61709,2.1348,2.8901,0.6383,216,0.7364,1.7709,-0.003597,34.0708,10.6322,-0.7168,0.0931,11932504960.0,527,0.024438,17.49,0.22,17.49,1,1,2.4762
383310,에코프로에이치엔,2023-03-06,58064,65918,KOSDAQ,8128,13.5265,25.2433,1.0,140,1.0,3.6126,0.011336,101.1412,26.2839,6.4842,0.3023,45054271214.0,382,0.044783,23.26,-8.23,9.5,1,1,7.6874
6400,삼성SDI,2023-03-06,744065,764624,KOSPI,288496,2.7631,3.3813,1.0,85,1.0,1.3078,0.018593,62.3702,10.1006,-0.7168,0.095,270779000000.0,383,0.028718,1.54,-8.45,-4.61,0,1,2.4762
175140,휴먼테크놀로지,2023-03-06,8610,8690,KOSDAQ,1010,0.9292,0.2252,0.8039,226,0.4066,0.2594,0.013501,76.9857,15.3952,6.4842,0.0724,137157186.0,506,0.039043,-0.12,-7.36,-7.36,0,1,7.6874
5950,이수화학,2023-03-06,16875,18275,KOSPI,2369,8.2963,13.189,1.0,116,0.9481,3.6178,0.038177,197.1545,88.6346,-0.7168,0.6219,216077000000.0,116,0.053641,44.73,-17.78,37.35,1,1,2.4762
78520,에이블씨엔씨,2023-03-06,7650,7750,KOSPI,2750,1.3072,0.7406,0.4167,209,0.8113,0.583,0.002974,82.3529,5.4465,-0.7168,0.055,556629076.0,422,0.039447,0.39,-10.71,-2.32,0,1,2.4762
78600,대주전자재료,2023-03-06,100300,102900,KOSDAQ,11703,2.5922,3.4162,0.3382,194,0.8155,1.5143,0.012433,65.1685,11.1158,6.4842,0.0881,35780633380.0,313,0.048313,4.37,-17.3,4.37,0,1,7.6874
9520,포스코엠텍,2023-03-06,11300,11550,KOSDAQ,8270,2.2124,11.9032,1.0,63,0.9556,1.7376,0.024607,121.2644,24.3199,6.4842,0.3,118110000000.0,448,0.044712,96.97,-6.32,81.39,1,1,7.6874
00104K,CJ4우(전환),2023-03-06,76000,77000,KOSPI,7265,1.3158,3.5871,0.9444,214,0.5867,1.302,-0.003459,22.6115,6.6315,-0.7168,0.0615,512044120.0,433,0.017904,7.27,-0.13,5.84,0,1,2.4762
119830,아이텍,2023-03-06,11100,11240,KOSDAQ,1924,1.2613,1.5779,0.8065,186,0.7782,1.2398,0.007839,87.3333,21.2431,6.4842,0.1721,3483791860.0,355,0.025737,4.89,-19.75,-19.4,0,1,7.6874
101360,에코앤드림,2023-03-06,25775,27241,KOSDAQ,3806,5.6877,11.5388,0.4669,62,0.9133,2.9711,0.009148,66.7544,23.1361,6.4842,0.1851,17176202799.0,532,0.044387,50.8,-12.08,40.91,1,1,7.6874
190510,나무가,2023-03-06,18830,19250,KOSDAQ,3385,2.2305,1.2881,0.5789,1,0.6469,0.999,0.04776,116.2921,-3.1562,6.4842,0.0832,36177965820.0,1,0.053803,-2.03,-19.64,-10.03,0,1,7.6874
101670,하이드로리튬,2023-03-07,29300,31000,KOSDAQ,1367,5.802,3.8882,1.0,69,0.6093,1.5509,0.178091,2075.4386,52.7269,7.1493,0.4764,90509990930.0,69,0.068825,60.48,-24.84,57.42,1,1,7.6172
211050,인카금융서비스,2023-03-07,2045,2100,KOSDAQ,7188,2.6895,1.3086,0.8442,183,0.7764,1.5132,-0.006879,86.1702,19.2045,7.1493,0.2495,4525182406.0,183,0.051837,5.9,-5.9,-2.19,0,1,7.6172
40300,YTN,2023-03-07,7790,8080,KOSDAQ,1693,3.7227,2.9537,1.0,80,0.4455,1.9468,0.070076,142.6426,16.0214,7.1493,0.1567,4632084344.0,80,0.056754,16.21,-24.13,-20.92,1,1,7.6172
42600,새로닉스,2023-03-07,29800,30800,KOSDAQ,1714,3.3557,5.6795,0.4906,197,0.4528,4.7283,-0.006533,106.7114,58.7096,7.1493,0.3064,32310054720.0,330,0.083279,49.84,-16.88,49.84,1,1,7.6172
54800,아이디스홀딩스,2023-03-07,13900,13990,KOSDAQ,1238,0.6475,1.6144,0.9375,18,0.8431,0.6567,0.011131,30.7477,-4.206,7.1493,0.0295,54550226.0,427,0.021086,2.36,-4.22,0.57,0,1,7.6172
56080,유진로봇,2023-03-07,7650,7780,KOSDAQ,12116,1.6993,2.5135,0.8718,234,0.8106,2.5591,-0.020307,101.0336,36.3931,7.1493,0.3668,51775987716.0,234,0.059815,-2.44,-14.52,-14.52,0,1,7.6172
6405,삼성SDI우,2023-03-07,336842,338287,KOSPI,3168,0.429,3.0794,0.6957,86,0.9091,1.4167,0.005566,34.2254,7.6369,1.0319,0.0977,2876169648.0,520,0.02615,-2.99,-8.4,-5.7,0,1,2.535
2710,TCC스틸,2023-03-07,14800,15230,KOSPI,4270,2.9054,11.4682,0.6682,152,0.8836,2.8302,0.001569,96.5161,27.4913,1.0319,0.2213,24992405784.0,152,0.046337,64.15,1.38,52.66,1,1,2.535
41510,에스엠,2023-03-07,131900,149700,KOSDAQ,24291,13.4951,2.5016,1.0,12,0.4844,1.3647,0.07622,158.1034,55.2151,7.1493,0.2382,319993000000.0,12,0.058116,5.88,-39.14,-35.8,0,1,7.6172
294140,레몬,2023-03-08,12067,14971,KOSDAQ,1509,24.0656,67.2244,1.0,176,0.929,9.8727,-0.005784,149.3089,94.9548,5.3262,0.8746,62408977234.0,538,0.052964,53.04,4.79,46.11,1,1,7.4153
95500,미래나노텍,2023-03-08,25200,30150,KOSDAQ,3672,19.6429,5.1082,0.7634,77,0.5834,1.6949,0.109151,442.2662,62.4535,5.3262,0.4061,256342000000.0,77,0.072661,18.91,-27.2,12.77,1,1,7.4153
86520,에코프로,2023-03-08,60725,65532,KOSDAQ,219414,7.916,2.172,0.9612,2,0.3725,1.4899,0.153879,419.4768,96.001,5.3262,0.363,496505000000.0,2,0.07923,54.19,-7.63,54.19,1,1,7.4153
12510,더존비즈온,2023-03-08,48150,48800,KOSPI,27952,1.3499,23.1217,0.8154,228,0.9242,4.5925,-0.011007,75.5396,38.2724,-0.8076,0.3417,46908684430.0,531,0.049619,8.4,-33.61,-29.61,0,1,1.2661
256940,킵스파마,2023-03-08,10320,10450,KOSDAQ,1803,1.2597,3.647,0.6386,4,0.3706,3.1122,0.024632,119.0776,19.2269,5.3262,0.101,4214898682.0,535,0.073342,5.45,-12.34,-2.87,0,1,7.4153
357550,석경에이티,2023-03-09,28550,36450,KOSDAQ,2957,27.6708,14.1075,1.0,20,0.9951,2.359,0.055842,166.0584,23.9219,3.7488,0.2997,2834479000.0,538,0.044484,99.45,2.61,69.55,1,1,6.835
58610,에스피지,2023-03-09,22100,22700,KOSDAQ,33355,2.7149,18.4207,0.6506,116,0.9106,2.8678,0.019337,101.7778,15.1616,3.7488,0.1904,98959171302.0,116,0.049874,72.47,-1.54,48.02,1,1,6.835
9970,영원무역홀딩스,2023-03-09,70200,72900,KOSPI,27133,3.8462,3.0445,0.9744,8,0.7385,1.6463,0.027765,64.1892,16.3276,-2.599,0.0903,3017791800.0,8,0.043896,-6.04,-13.17,-13.17,0,1,0.7757
115500,케이씨에스,2023-03-09,8980,9130,KOSDAQ,1123,1.6704,18.882,1.0,188,0.9508,3.4662,-0.006238,100.4391,50.2141,3.7488,0.4746,22630541052.0,443,0.059928,39.65,10.84,22.67,1,1,6.835
16710,대성홀딩스,2023-03-10,130100,130900,KOSPI,1356,0.6149,0.787,0.75,10,0.3372,0.6857,0.071905,158.6957,14.3414,-3.5031,0.0542,4078446800.0,10,0.031103,5.42,-0.76,3.51,0,0,-0.2039
38110,에코플라스틱,2023-03-10,4018,4110,KOSDAQ,1291,2.2897,40.1359,0.4015,118,0.9136,6.0318,0.001426,75.491,36.9918,0.5124,0.2997,121033000000.0,369,0.055144,14.11,-5.06,8.59,1,1,4.1644
347890,엠투아이,2023-03-10,9940,9960,KOSDAQ,1110,0.2012,10.3282,0.3171,183,0.7514,1.4816,0.005446,35.5102,5.7843,0.5124,0.0546,9893801618.0,369,0.039372,10.84,-3.01,0.2,1,1,4.1644
322180,LS티라유텍,2023-03-10,4550,4613,KOSDAQ,1977,1.3846,16.072,1.0,242,0.7779,2.9667,-0.012711,103.2159,37.767,0.5124,0.3234,7330125340.0,510,0.067248,27.81,-6.72,2.97,1,1,4.1644
170920,엘티씨,2023-03-10,12800,13820,KOSDAQ,2678,7.9687,68.0586,0.7333,118,0.8966,9.3504,0.003569,75.3807,24.3295,0.5124,0.2419,24418864556.0,529,0.063004,3.18,-4.99,-4.2,0,1,4.1644
58970,엠로,2023-03-13,26100,26750,KOSDAQ,4858,2.4904,1.0775,1.0,2,0.3846,1.7104,0.026674,116.5992,31.8884,2.1296,0.2308,4670525060.0,464,0.069186,119.07,-13.08,93.27,1,1,4.2654
3550,LG,2023-03-13,85900,88300,KOSPI,135715,2.7939,5.9192,0.3676,79,0.9776,2.1036,0.012129,26.3233,12.3568,-2.3942,0.0658,58991594400.0,462,0.035108,2.94,-7.59,-4.3,0,1,0.5113
6110,삼아알미늄,2023-03-15,43800,54000,KOSPI,4458,23.2877,7.7971,1.0,25,1.0,1.3984,0.060431,234.3653,27.6226,-3.4847,0.3132,61525850620.0,25,0.049669,49.26,9.07,49.26,1,0,-0.6677
5160,동국산업,2023-03-15,5870,6300,KOSDAQ,1484,7.3254,5.3705,1.0,117,0.7903,3.0199,0.038704,132.902,43.304,0.204,0.2748,43537502336.0,117,0.07619,33.33,-12.54,30.79,1,1,3.3882
12450,한화에어로스페이스,2023-03-15,99115,101152,KOSPI,637324,2.0552,0.9288,0.8336,6,0.5571,0.7363,0.059823,138.4142,15.0588,-3.4847,0.078,55610050056.0,6,0.035963,18.13,-8.46,13.39,1,0,-0.6677
281740,레이크머티리얼즈,2023-03-16,6920,8160,KOSDAQ,17419,17.9191,37.8165,0.8824,127,0.8664,4.7199,0.029205,99.511,40.9997,2.1582,0.3028,71717615432.0,127,0.053134,49.51,-5.15,37.25,1,1,3.5575
5070,코스모신소재,2023-03-16,102042,102240,KOSPI,16353,0.194,1.6462,0.9167,6,0.4241,1.9579,0.056331,223.9441,50.3403,-2.059,0.2121,105833000000.0,6,0.074878,86.57,-8.5,56.62,1,0,-0.6936
3670,포스코퓨처엠,2023-03-16,254929,261230,KOSPI,193458,2.4717,3.1878,0.8167,6,0.6063,1.6029,0.062661,178.9876,19.7445,-2.059,0.1489,373320000000.0,6,0.05208,15.03,-8.35,12.43,1,0,-0.6936
317830,에스피시스템스,2023-03-17,14250,14320,KOSDAQ,1386,0.4912,14.265,1.0,237,0.727,4.0005,-0.002881,110.5882,62.9818,1.6159,0.4367,62011032240.0,237,0.083549,15.22,-13.76,5.8,1,1,5.6501
226400,오스테오닉,2023-03-17,3650,3690,KOSDAQ,1254,1.0959,6.8336,1.0,225,1.0,2.5679,-0.001876,57.6923,2.1816,1.6159,0.1094,1321955110.0,534,0.049361,22.49,-2.98,19.92,1,1,5.6501
900290,GRT,2023-03-17,3145,3190,KOSDAQ,2805,1.4308,8.3011,0.8636,105,0.8214,1.5317,0.07822,166.9456,11.9072,1.6159,0.1479,586446369.0,105,0.037394,14.11,-4.23,7.99,1,1,5.6501
108490,로보티즈,2023-03-17,38953,39634,KOSDAQ,45022,1.7483,5.6168,0.1543,13,0.6216,1.2667,0.066252,140.1187,44.7863,1.6159,0.1505,107363000000.0,13,0.090386,7.99,-11.79,-9.83,0,1,5.6501
272110,케이엔제이,2023-03-17,17160,18760,KOSDAQ,2079,9.324,10.8944,0.9736,9,0.8867,2.7335,0.022011,82.1359,18.4865,1.6159,0.1311,5123765544.0,465,0.063623,7.68,-8.32,-0.59,0,1,5.6501
4380,삼익THK,2023-03-20,15650,15990,KOSPI,2062,2.1725,3.6591,0.8942,197,0.8995,2.8621,-0.005214,48.0556,34.6511,-2.9377,0.2136,10516884684.0,465,0.046145,4.44,-11.32,-9.07,0,0,-0.541
28050,삼성E&A,2023-03-20,30200,30250,KOSPI,60368,0.1656,1.3853,0.3,3,0.5152,1.7263,0.011707,62.6344,10.3978,-2.9377,0.0788,59588763260.0,3,0.039669,4.79,-3.64,1.65,0,0,-0.541
246720,아스타,2023-03-20,6530,6890,KOSDAQ,1192,5.513,11.8863,0.5,209,0.9286,3.8865,-0.029662,115.3125,73.4665,3.4269,0.6638,982790326.0,464,0.059921,81.71,29.9,67.49,1,1,6.3379
382800,지앤비에스 에코,2023-03-20,4675,4777,KOSDAQ,1006,2.1818,2.428,0.4144,240,0.7159,1.5622,0.01414,78.5794,23.7901,3.4269,0.155,2701367998.0,304,0.053306,11.72,-6.38,4.14,1,1,6.3379
104460,디와이피엔에프,2023-03-21,47500,50400,KOSDAQ,1484,6.1053,4.1323,0.975,21,0.9385,1.4216,0.022437,46.5116,6.5417,1.729,0.0916,4179808610.0,21,0.037415,-1.98,-8.63,-4.27,0,1,6.4409
340570,티앤엘,2023-03-21,46000,47250,KOSDAQ,4405,2.7174,2.6741,0.9125,234,0.9225,1.3326,0.018263,63.7782,4.4508,1.729,0.0692,5172809290.0,370,0.03938,4.02,-4.23,-1.16,0,1,6.4409
11500,한농화성,2023-03-21,18400,20500,KOSPI,3831,11.413,13.2742,0.7959,127,0.5366,3.2167,-0.009001,107.2801,86.0828,-2.7196,0.3883,97452449626.0,356,0.106237,12.68,-8.93,-3.56,1,0,-0.0997
3720,삼영,2023-03-21,3380,3395,KOSPI,1938,0.4438,5.9811,0.65,149,0.8261,2.0458,-0.000101,49.2308,14.951,-2.7196,0.0994,2276004745.0,411,0.051441,15.61,-1.33,8.25,1,0,-0.0997
214370,케어젠,2023-03-21,38960,40300,KOSDAQ,57287,3.4394,1.2796,0.879,17,0.8583,1.1208,0.063466,278.0488,12.2416,1.729,0.1047,15460666680.0,17,0.057568,18.61,-8.93,9.68,1,1,6.4409
18470,조일알미늄,2023-03-22,2740,3030,KOSPI,1635,10.5839,34.3831,0.936,67,0.8995,5.5878,-0.006905,101.3289,29.5561,-1.708,0.3476,103702000000.0,377,0.05422,33.66,3.3,33.66,1,1,1.1539
117730,티로보틱스,2023-03-22,9680,9710,KOSDAQ,5303,0.3099,2.2236,0.8202,246,0.7857,1.4168,0.010267,67.1256,28.3405,2.522,0.1367,21475626624.0,513,0.068486,74.05,-6.49,62.31,1,1,7.9438
305090,마이크로디지탈,2023-03-22,7906,8020,KOSDAQ,1688,1.4419,1.9079,0.7857,247,0.6399,2.1567,-0.032342,146.7692,93.0878,2.522,0.4518,4000012504.0,376,0.058425,25.31,-13.72,25.31,1,1,7.9438
211270,AP위성,2023-03-22,23600,23700,KOSDAQ,3062,0.4237,0.6162,0.7619,1,0.993,0.8574,0.030764,188.6724,23.878,2.522,0.1733,86270397382.0,1,0.077366,8.86,-15.78,-13.92,0,1,7.9438
1800,오리온홀딩스,2023-03-22,16150,16300,KOSPI,12968,0.9288,4.4618,0.918,60,0.9106,1.3297,0.009255,18.1159,5.6621,-1.708,0.0445,1626481144.0,461,0.021297,6.26,-0.18,3.87,0,1,1.1539
82920,비츠로셀,2023-03-22,8604,8730,KOSDAQ,9181,1.4644,2.4899,0.8877,41,0.8903,1.9526,0.02414,68.7935,10.6195,2.522,0.1234,12464829140.0,353,0.048445,19.95,-1.73,13.88,1,1,7.9438
45970,코아시아,2023-03-22,10360,10930,KOSDAQ,1521,5.5019,8.836,0.5787,2,0.6338,3.2137,0.014001,125.5934,17.4561,2.522,0.244,68874289656.0,532,0.076461,2.38,-14.0,-14.0,0,1,7.9438
282880,코윈테크,2023-03-22,29432,29679,KOSDAQ,2046,0.8392,18.223,0.4795,226,0.6744,3.9073,-0.012999,43.46,28.8359,2.522,0.1916,29136804780.0,344,0.067082,20.6,-4.99,14.51,1,1,7.9438
42520,한스바이오메드,2023-03-22,13900,14150,KOSDAQ,6060,1.7986,3.0597,1.0,33,0.937,1.5707,0.019455,54.9836,13.4616,2.522,0.1184,2098591376.0,398,0.043059,16.33,1.13,10.67,1,1,7.9438
290670,대보마그네틱,2023-03-22,86300,89100,KOSDAQ,1041,3.2445,8.0347,0.4409,76,0.8157,3.0328,0.027657,127.8772,41.1877,2.522,0.3239,153611000000.0,76,0.078002,-3.93,-16.95,-13.02,0,1,7.9438
14580,태경비케이,2023-03-23,7360,8890,KOSPI,1247,20.788,7.29,1.0,77,0.6369,1.4024,0.029315,127.6569,64.0441,0.2813,0.3663,22679691584.0,77,0.074482,8.77,-11.14,-9.79,0,1,1.5184
108860,셀바스AI,2023-03-23,30486,33482,KOSDAQ,3399,9.8275,2.298,0.8032,8,0.6707,0.8611,0.287706,593.6399,42.1841,4.3262,0.1669,307851000000.0,8,0.086991,1.59,-43.93,-43.93,0,1,7.8357
247540,에코프로비엠,2023-03-23,217000,235000,KOSDAQ,207828,8.2949,3.8284,0.4762,13,0.7248,1.5876,0.066853,166.7423,42.0912,4.3262,0.2033,916724000000.0,13,0.086109,25.96,-4.68,25.11,1,1,7.8357
30210,다올투자증권,2023-03-24,5290,5360,KOSPI,2333,1.3233,1.0555,0.9048,196,0.62,0.7714,0.000752,108.1553,11.5048,-0.9893,0.1077,3586630896.0,418,0.042844,14.18,-3.36,-3.36,1,1,1.174
11330,유니켐,2023-03-24,1400,1447,KOSPI,1097,3.3571,2.016,0.8701,34,0.5817,0.6774,0.004056,41.1707,19.5959,-0.9893,0.0883,633238313.0,436,0.027545,13.27,-4.35,-0.21,1,1,1.174
480,CR홀딩스,2023-03-24,8590,8660,KOSPI,2192,0.8149,11.5647,0.4255,11,0.8,1.7612,0.001796,15.6208,7.6395,-0.9893,0.042,4029242.0,464,0.025825,46.42,-2.66,37.41,1,1,1.174
208370,셀바스헬스케어,2023-03-24,11981,12242,KOSDAQ,1357,2.1784,1.6104,0.1286,2,0.435,1.7951,0.259809,617.1646,140.118,5.2127,0.3796,111508000000.0,2,0.103759,0.16,-51.1,-41.95,0,1,9.4673
42700,한미반도체,2023-03-24,17575,19940,KOSPI,179282,13.4566,35.3878,0.8281,246,0.7589,4.5568,0.010523,84.6296,27.6729,-0.9893,0.2577,124926000000.0,411,0.046318,8.32,-4.31,8.32,0,1,1.174
213420,덕산네오룩스,2023-03-24,44850,47600,KOSDAQ,9237,6.1315,5.0,0.75,241,0.8607,1.4915,0.001523,62.4573,8.6629,5.2127,0.121,15410426240.0,385,0.044568,5.25,-7.88,-7.88,0,1,9.4673
314930,바이오다인,2023-03-24,6183,6609,KOSDAQ,4006,6.8899,6.8302,0.7376,236,0.479,1.3907,0.007339,82.267,21.2269,5.2127,0.1396,598314276.0,477,0.050634,7.85,-3.62,-3.46,0,1,9.4673
13520,화승코퍼레이션,2023-03-24,1920,1969,KOSPI,1156,2.5521,3.0562,0.9916,244,0.574,1.1946,0.005957,71.2174,19.9621,-0.9893,0.0873,297608507.0,429,0.043967,24.43,-3.25,24.43,1,1,1.174
77500,유니퀘스트,2023-03-24,6075,6080,KOSPI,1339,0.0823,3.0912,0.8592,224,0.3658,1.8077,-0.001904,60.2108,25.8353,-0.9893,0.1115,3889472296.0,545,0.047157,-0.66,-17.93,-17.93,0,1,1.174
6260,LS,2023-03-27,75200,75400,KOSPI,62386,0.266,2.4549,0.6364,79,0.5856,1.2899,0.014547,49.3069,11.8032,-0.5937,0.0716,12248632140.0,547,0.035714,28.65,0.53,23.34,1,1,0.9794
1080,만호제강,2023-03-27,49151,49342,KOSPI,2087,0.3886,0.4401,0.6671,9,0.2303,1.0834,0.081151,157.8626,15.9947,-0.5937,0.0293,887708156.0,9,0.037441,10.25,-2.71,10.25,1,1,0.9794
94360,칩스앤미디어,2023-03-27,11950,12200,KOSDAQ,3756,2.0921,2.5784,0.5719,248,0.5286,1.6053,0.00349,80.0738,13.3412,6.2667,0.2144,19710976990.0,296,0.055234,0.2,-10.45,-0.82,0,1,9.9765
3380,하림지주,2023-03-27,13070,13320,KOSDAQ,15054,1.9128,1.3281,0.7812,16,0.3527,1.7249,0.028012,109.1052,8.8586,6.2667,0.0539,9818135788.0,16,0.031907,35.89,-14.26,-14.26,1,1,9.9765
66970,엘앤에프,2023-03-27,276600,297000,KOSPI,49696,7.3753,4.4898,0.5686,209,0.9382,1.7231,-0.000124,73.2789,27.5168,-0.5937,0.2122,609794000000.0,209,0.065416,13.47,-3.37,-3.37,1,1,0.9794
51980,중앙첨단소재,2023-03-27,2150,2610,KOSDAQ,2755,21.3953,4.7974,1.0,27,1.0,1.3744,0.111145,565.8163,39.7881,6.2667,0.4125,7868318393.0,550,0.071237,124.14,0.38,82.76,1,1,9.9765
271560,오리온,2023-03-27,133500,134500,KOSPI,46574,0.7491,0.5251,0.9032,4,0.3028,0.8785,0.033383,58.0494,7.002,-0.5937,0.0398,11339394960.0,521,0.021668,7.73,-1.26,4.76,0,1,0.9794
22100,포스코DX,2023-03-28,7140,8640,KOSPI,57393,21.0084,59.2079,0.943,25,0.8603,6.8564,0.011172,72.973,25.9016,1.3444,0.2767,107416000000.0,537,0.048363,96.06,0.69,66.67,1,1,2.0983
29480,광무,2023-03-28,5150,5220,KOSDAQ,1368,1.3592,16.0738,0.5119,242,0.468,6.1274,-0.013126,94.4134,78.2872,6.8192,0.654,37304131628.0,329,0.401615,27.78,-15.13,-1.72,1,1,10.7803
189300,인텔리안테크,2023-03-28,87128,91000,KOSDAQ,10529,4.444,2.6142,0.9854,247,0.5088,1.3525,0.00039,71.5331,8.9437,6.8192,0.1066,16586793808.0,303,0.046428,-0.21,-28.72,-24.68,0,1,10.7803
60370,LS마린솔루션,2023-03-28,6073,6091,KOSDAQ,15410,0.2964,1.4109,1.0,151,0.3085,1.7781,0.009173,44.3023,12.4252,6.8192,0.0952,1974511381.0,447,0.051458,-0.59,-9.95,-8.08,0,1,10.7803
7660,이수페타시스,2023-03-28,9161,10318,KOSPI,81558,12.6296,8.0903,0.8116,21,0.7274,1.6529,0.023535,122.8991,14.9935,1.3444,0.1887,145514000000.0,21,0.062851,0.66,-18.01,-18.01,0,1,2.0983
36810,에프에스티,2023-03-28,22806,23052,KOSDAQ,9452,1.0787,0.8512,0.9133,243,0.6172,0.8637,0.011459,115.1377,6.464,6.8192,0.1016,11047370038.0,523,0.047941,14.29,-4.69,-4.69,1,1,10.7803
78150,HB테크놀러지,2023-03-28,2635,2640,KOSDAQ,1910,0.1898,51.8652,0.6952,233,0.805,8.4854,-0.010868,51.7241,26.3124,6.8192,0.2775,30775704146.0,482,0.055574,6.44,-5.87,-5.87,0,1,10.7803
140860,파크시스템스,2023-03-28,143600,145300,KOSDAQ,19240,1.1838,1.0658,0.8108,23,0.6062,1.0705,0.026032,62.71,0.1764,6.8192,0.0728,5632016340.0,307,0.037115,8.53,-1.65,-1.31,0,1,10.7803
90360,로보스타,2023-03-28,42100,43400,KOSDAQ,8063,3.0879,3.0744,0.0312,1,0.617,1.655,0.065604,162.2356,23.7071,6.8192,0.202,101685000000.0,1,0.078012,3.69,-23.73,-23.73,0,1,10.7803
88130,동아엘텍,2023-03-28,5000,5195,KOSDAQ,1084,3.9,12.1606,1.0,247,0.7552,1.5861,-0.00484,72.5914,19.5799,6.8192,0.2514,5433953246.0,417,0.034649,-0.96,-14.44,-14.44,0,1,10.7803
204620,글로벌텍스프리,2023-03-29,3186,3334,KOSDAQ,3300,4.6453,5.2863,0.87,34,0.7372,1.5235,0.011517,66.0359,5.5307,6.6119,0.2132,7941032726.0,446,0.046641,13.83,-7.95,-4.83,1,1,12.1914
171090,선익시스템,2023-03-29,36950,38400,KOSDAQ,5613,3.9242,4.3064,0.5106,1,0.6677,1.7234,0.053965,196.5251,25.574,6.6119,0.3522,75560036020.0,1,0.063523,6.25,-18.23,-14.84,0,1,12.1914
336570,원텍,2023-03-29,6240,6340,KOSDAQ,8268,1.6026,7.4086,0.5614,14,1.0,1.3352,0.049634,168.0761,-0.9453,6.6119,0.1031,18636162126.0,14,0.066246,8.68,-2.37,-2.37,0,1,12.1914
51360,토비스,2023-03-29,11930,11980,KOSDAQ,2268,0.4191,1.8915,0.8095,25,0.7449,0.6982,0.012265,51.4539,2.2972,6.6119,0.0869,1723208868.0,25,0.043942,0.08,-13.36,-12.27,0,1,12.1914
15750,성우하이텍,2023-03-29,7400,7840,KOSDAQ,6144,5.9459,6.2315,0.9487,25,0.9533,1.6443,0.035228,98.481,6.8468,6.6119,0.1426,87132808898.0,538,0.057034,28.32,-6.12,15.43,1,1,12.1914
