ticker,name,event_date,high_52w,event_price,market_type,market_cap,gap_pct,resistance_tests,days_since_high,momentum_5d,volume_ratio,volume_trend,volatility_contraction,atr_pct,ma_alignment,trend_strength,rs_vs_market,market_return,pct_from_52w_low,broke_through_10d,max_gain_20d,days_to_breakout
123690,한국화장품,2020-01-09,13400,12950,KOSPI,1700.0,-3.3582,0,232,10.6838,4.0029,1.0801,1.0024,6.8119,3,11.093,44.3394,4.6825,100.7752,1,37.07,1
025770,한국정보통신,2020-01-09,10700,10200,KOSDAQ,3018.0,-4.6729,0,202,46.9741,56.2691,3.3422,2.1377,4.2647,1,-6.6644,27.7693,6.0889,51.7857,0,1.96,-1
060250,NHN KCP,2020-01-10,13504,13275,KOSDAQ,8916.0,-1.6958,4,97,7.1775,2.9436,1.1141,1.4058,4.0409,3,1.0302,5.8778,7.3225,109.517,1,15.34,1
095660,네오위즈,2020-01-10,18250,17750,KOSDAQ,5836.0,-2.7397,5,46,5.6548,2.213,1.1243,1.2292,3.9437,4,1.4408,8.3127,7.3225,53.0172,1,9.01,1
006400,삼성SDI,2020-01-10,250631,243779,KOSPI,307031.0,-2.7339,0,99,8.7338,3.7309,1.3112,1.6442,2.252,2,0.3914,4.7673,5.1663,28.3513,1,40.96,1
123040,엠에스오토텍,2020-01-10,7130,6920,KOSDAQ,1437.0,-2.9453,0,88,14.5695,7.9494,2.0804,1.3597,5.0578,4,3.4604,26.2683,7.3225,245.1372,1,8.38,1
052260,현대바이오랜드,2020-01-10,13875,13650,KOSDAQ,1308.0,-1.6216,0,29,23.8095,8.3154,1.6624,1.3275,5.259,3,16.0141,32.3195,7.3225,140.5286,1,8.79,1
222080,씨아이에스,2020-01-10,2885,2745,KOSDAQ,10639.0,-4.8527,0,131,4.771,2.039,1.063,1.3402,3.7471,3,2.4285,4.0365,7.3225,38.9873,1,39.89,6
145020,휴젤,2020-01-13,148341,142885,KOSDAQ,31990.0,-3.678,0,127,10.2635,1.269,0.9768,1.4099,2.8759,3,0.2833,5.2512,7.9618,39.2031,1,8.59,7
051905,LG생활건강우,2020-01-13,868000,832000,KOSPI,2438.0,-4.1475,0,199,8.7582,1.4552,1.2643,1.6123,2.2579,3,0.9035,7.3254,5.8719,25.6798,0,2.76,-1
090430,아모레퍼시픽,2020-01-13,240500,232000,KOSPI,96045.0,-3.5343,0,180,12.0773,2.587,1.7326,1.1405,3.633,3,11.8961,14.3353,5.8719,96.6102,0,3.66,-1
051900,LG생활건강,2020-01-13,1466000,1404000,KOSPI,42005.0,-4.2292,0,177,12.4099,1.6047,1.3769,1.6841,2.2334,3,0.0712,6.0006,5.8719,30.3621,0,2.99,-1
237880,클리오,2020-01-13,27300,27000,KOSDAQ,2467.0,-1.0989,0,143,21.3483,5.2864,2.0297,1.0773,6.2963,3,5.1481,24.0676,7.9618,157.1429,1,9.26,1
003690,코리안리,2020-01-14,6035,5751,KOSPI,25015.0,-4.7059,5,218,4.4876,1.4789,0.8251,1.1754,2.366,2,4.3009,4.9179,4.7503,25.9251,0,1.04,-1
215200,메가스터디교육,2020-01-14,43500,42750,KOSDAQ,4732.0,-1.7241,5,167,6.875,2.3827,1.2234,1.1032,3.584,2,6.4402,-1.2624,6.5579,66.0194,1,8.77,1
018290,브이티,2020-01-14,11300,10850,KOSDAQ,7268.0,-3.9823,0,122,20.9588,3.1926,2.7817,1.7807,4.0224,2,-0.8376,11.3769,6.5579,50.904,1,8.76,2
028050,삼성E&A,2020-01-15,19950,19000,KOSPI,64582.0,-4.7619,28,20,0.7958,0.6043,0.9833,1.0696,2.2368,3,4.369,-7.3209,2.7983,31.0345,0,0.26,-1
119610,인터로조,2020-01-15,19280,18569,KOSDAQ,2106.0,-3.6878,4,145,8.4638,2.501,2.4427,1.0876,3.3924,2,0.9031,-1.2471,5.5498,44.7537,1,8.73,2
000140,하이트진로홀딩스,2020-01-15,14750,14450,KOSPI,2216.0,-2.0339,12,45,7.4349,2.3205,1.0084,1.1517,3.5838,3,5.4668,14.2058,2.7983,93.9597,1,7.61,2
183300,코미코,2020-01-16,31100,29700,KOSDAQ,11256.0,-4.5016,0,164,2.4138,4.5904,1.6609,1.3588,3.7398,3,3.9092,3.6744,6.5297,39.7647,1,5.89,2
036200,유니셈,2020-01-16,6450,6350,KOSDAQ,3299.0,-1.5504,0,179,9.4828,3.0466,1.039,1.3208,4.4657,3,7.6509,26.7337,6.5297,99.6855,1,12.13,1
071280,로체시스템즈,2020-01-16,5900,5670,KOSDAQ,1667.0,-3.8983,0,229,5.3903,1.1872,0.8483,1.079,4.5981,4,1.5301,18.6359,6.5297,80.0,1,21.87,1
013990,아가방컴퍼니,2020-01-16,4590,4465,KOSDAQ,1546.0,-2.7233,0,220,12.327,26.1734,3.0013,0.7032,4.9992,4,2.2308,24.601,6.5297,62.6594,1,25.2,1
093320,케이아이엔엑스,2020-01-16,44800,43450,KOSDAQ,6129.0,-3.0134,0,152,17.4324,1.4488,1.8657,1.428,3.8879,3,5.7451,16.2104,6.5297,118.3417,1,14.04,1
187870,디바이스,2020-01-16,15961,15350,KOSDAQ,1583.0,-3.8281,0,193,12.4542,3.1204,1.3949,1.2012,4.4318,3,9.6161,27.3794,6.5297,94.9454,1,22.15,3
008490,서흥,2020-01-16,36500,36400,KOSPI,2696.0,-0.274,25,41,4.8991,1.7859,1.3039,1.267,2.502,4,2.264,1.6694,3.6852,58.2609,1,9.62,1
214370,케어젠,2020-01-16,12416,12240,KOSDAQ,63437.0,-1.4175,60,216,0.0,1.0,1.0,1.0,100.0,0,0.0,-6.5297,6.5297,0.0,0,-100.0,-1
143240,사람인,2020-01-16,32400,31850,KOSDAQ,1656.0,-1.6975,15,40,4.9423,1.8485,0.9866,1.1416,3.42,4,2.2874,0.1705,6.5297,84.6377,0,0.16,-1
092130,이크레더블,2020-01-17,19650,18800,KOSDAQ,1903.0,-4.3257,18,186,1.0753,1.3768,0.9804,1.0329,1.3488,3,0.3465,-5.8148,5.8148,23.2787,0,1.6,-1
042370,비츠로테크,2020-01-17,6940,6720,KOSDAQ,2693.0,-3.17,0,247,4.6729,2.2942,0.9947,1.2635,2.0089,3,5.2635,2.0504,5.8148,47.6923,0,4.91,-1
083310,엘오티베큠,2020-01-17,11291,10800,KOSDAQ,2306.0,-4.3486,0,186,8.5427,7.9977,1.922,1.2523,3.7368,3,6.6398,12.7232,5.8148,68.7236,0,17.13,-1
067900,와이엔텍,2020-01-17,11500,11200,KOSDAQ,1279.0,-2.6087,0,23,6.6667,5.4265,1.3215,1.3064,3.7245,4,9.645,5.628,5.8148,149.4432,1,6.25,2
080580,오킨스전자,2020-01-17,2270,2158,KOSDAQ,3124.0,-4.9339,0,89,13.6986,6.6168,2.1033,1.3322,3.3828,4,1.417,10.5194,5.8148,72.3642,0,0.79,-1
166090,하나머티리얼즈,2020-01-17,20900,20200,KOSDAQ,12045.0,-3.3493,0,204,5.7592,4.021,1.466,1.0844,4.2256,2,8.395,-0.3318,5.8148,74.8918,0,2.97,-1
306620,지아이에스,2020-01-17,2260,2170,KOSDAQ,1150.0,-3.9823,0,156,6.3725,6.3942,1.5113,1.4909,1.9421,3,-0.7366,0.5577,5.8148,0.0,1,33.87,1
281740,레이크머티리얼즈,2020-01-17,2163,2055,KOSDAQ,16038.0,-4.9931,39,72,0.2439,4.315,2.1899,0.7433,1.4946,3,-1.0234,-3.321,5.8148,0.0,0,16.79,-1
006405,삼성SDI우,2020-01-17,105052,100233,KOSPI,3292.0,-4.5873,0,30,6.4485,2.3603,1.9482,1.5706,2.5136,4,2.5806,10.5431,2.4999,28.7134,1,79.81,2
220100,퓨쳐켐,2020-01-17,9016,8749,KOSDAQ,5248.0,-2.9614,0,174,8.6562,1.8517,0.956,0.7926,3.6306,3,5.1631,12.2872,5.8148,43.0276,1,6.41,4
003555,LG우,2020-01-17,36756,36500,KOSPI,2144.0,-0.6965,24,20,2.3671,0.2431,1.4407,0.9125,1.6658,3,2.7251,-2.0955,2.4999,26.5911,1,4.52,1
105560,KB금융,2020-01-20,50800,48300,KOSPI,579782.0,-4.9213,10,22,3.4261,1.0212,1.0858,0.805,2.2035,3,3.8618,-5.3195,3.0928,27.947,0,-0.1,-1
144960,뉴파워프라즈마,2020-01-20,5100,5070,KOSDAQ,2713.0,-0.5882,0,25,15.8857,2.0406,0.801,1.163,4.4308,4,7.0902,7.5982,5.3194,0.0,1,1.97,1
001340,PKC,2020-01-20,3897,3745,KOSPI,2951.0,-3.9004,0,155,31.542,188.0892,3.6926,2.3664,2.9792,2,-1.5756,27.9429,3.0928,39.0126,1,23.98,1
02826K,삼성물산우B,2020-01-20,82800,79000,KOSPI,2722.0,-4.5894,0,184,1.1524,4.5593,1.4235,0.9166,1.5009,3,4.0231,2.6635,3.0928,25.3968,0,20.0,-1
131400,이브이첨단소재,2020-01-20,4463,4258,KOSDAQ,1118.0,-4.5933,0,93,9.1795,2.1372,1.5247,1.4651,2.7964,3,1.3417,8.0157,5.3194,86.509,0,0.19,-1
077360,덕산하이메탈,2020-01-21,4165,4080,KOSDAQ,5048.0,-2.0408,8,41,1.6189,1.4181,0.7102,0.8166,4.4643,4,9.3088,4.2297,4.4254,76.6234,1,9.56,1
010120,LS ELECTRIC,2020-01-21,56000,53900,KOSPI,191100.0,-3.75,19,221,-1.1009,0.473,0.9058,1.1989,2.7167,4,3.5504,-3.426,1.9635,27.1226,0,1.48,-1
290650,엘앤씨바이오,2020-01-21,10650,10133,KOSDAQ,22408.0,-4.8545,0,197,16.6993,1.9049,1.8019,1.5736,3.9834,3,5.5159,20.9365,4.4254,103.3514,1,79.28,1
243840,신흥에스이씨,2020-01-22,8800,8360,KOSDAQ,2375.0,-5.0,0,128,2.2005,0.6076,0.7579,1.0827,3.0272,3,5.3085,8.5919,5.9286,40.0335,1,16.99,4
108380,대양전기공업,2020-01-22,14650,13950,KOSDAQ,2679.0,-4.7782,4,178,0.3597,0.4965,0.7386,0.6797,2.0225,3,2.8225,-1.4342,5.9286,25.6757,0,0.36,-1
051360,토비스,2020-01-22,9800,9610,KOSDAQ,2383.0,-1.9388,18,21,0.7338,5.913,1.4529,1.357,4.0583,4,11.836,-4.9832,5.9286,63.4354,0,-0.73,-1
051600,한전KPS,2020-01-22,41300,39650,KOSPI,26235.0,-3.9952,9,21,1.148,1.2701,0.8259,0.9459,2.2338,4,4.8382,-4.8391,2.8614,32.6087,0,3.03,-1
007070,GS리테일,2020-01-22,36435,35066,KOSPI,18686.0,-3.7574,1,80,3.4029,1.109,1.0906,0.9279,2.3091,3,-1.1777,2.8068,2.8614,22.0239,0,2.93,-1
005290,동진쎄미켐,2020-01-22,20000,19700,KOSDAQ,26067.0,-1.5,0,60,10.6742,2.0574,1.3979,0.9066,4.8042,4,-0.2788,13.1046,5.9286,146.5582,0,0.51,-1
042700,한미반도체,2020-01-22,4840,4755,KOSPI,185763.0,-1.7562,0,183,12.6777,10.468,2.0652,1.1685,5.2426,3,8.1222,15.5695,2.8614,80.7985,1,7.78,1
204320,HL만도,2020-01-23,39800,39000,KOSPI,27705.0,-2.0101,0,189,10.4816,5.5477,1.6421,1.2617,2.9304,3,0.2455,10.3053,1.9249,46.3415,0,-1.67,-1
028260,삼성물산,2020-01-23,120500,117000,KOSPI,538826.0,-2.9046,0,240,8.3333,4.2679,1.4505,1.3351,2.6862,3,5.6784,5.4145,1.9249,39.1201,0,3.85,-1
086390,유니테스트,2020-01-23,17800,16950,KOSDAQ,4375.0,-4.7753,0,208,8.3067,0.8988,1.1452,0.8159,4.6355,3,0.8854,16.9662,5.8599,78.2334,0,5.6,-1
203400,에이비온,2020-01-23,4258,4170,KOSDAQ,3163.0,-2.0667,4,20,6.0259,0.2259,0.9503,1.1158,3.3762,4,12.5141,-4.7445,5.8599,130.7692,1,28.35,4
206640,바디텍메드,2020-01-23,13650,13000,KOSDAQ,3098.0,-4.7619,0,215,37.7119,28.974,3.2816,2.1005,4.0989,3,3.7457,29.5567,5.8599,70.8279,1,42.69,1
005389,현대차3우B,2020-01-23,77400,74600,KOSPI,5679.0,-3.6176,7,180,5.5163,2.3231,1.115,1.224,1.7714,1,-0.913,-0.0124,1.9249,13.0303,0,1.47,-1
094170,동운아나텍,2020-01-23,7056,6855,KOSDAQ,6524.0,-2.8486,0,147,6.4937,2.2841,1.0309,1.0193,4.7692,3,11.1926,12.3297,5.8599,71.4607,1,14.88,3
108230,톱텍,2020-01-28,12650,12050,KOSDAQ,1861.0,-4.7431,0,234,7.5893,9.4025,1.5771,1.0463,4.4754,3,9.5699,21.6152,4.0366,65.0685,0,3.32,-1
011210,현대위아,2020-01-28,55500,53100,KOSPI,22654.0,-4.3243,9,46,9.8242,2.0264,1.5797,1.4256,4.2709,3,1.7834,8.7567,-0.61,37.9221,0,0.75,-1
041920,메디아나,2020-01-29,5196,4942,KOSDAQ,5087.0,-4.8884,0,169,8.8307,9.5619,3.0921,1.8031,3.3315,3,-0.102,11.0674,2.7773,39.8415,0,0.2,-1
084650,랩지노믹스,2020-01-30,1419,1394,KOSDAQ,1362.0,-1.7618,0,198,59.4966,20.1363,3.8705,1.7942,6.6561,3,3.793,64.3485,-0.7335,109.9398,1,82.14,5
214370,케어젠,2020-02-03,12416,12240,KOSDAQ,63437.0,-1.4175,60,226,0.0,1.0,1.0,1.0,100.0,0,0.0,4.031,-4.031,0.0,0,-100.0,-1
214320,이노션,2020-02-04,37750,36650,KOSPI,7980.0,-2.9139,0,180,5.9249,3.2631,1.5674,1.1393,3.3814,3,1.764,6.9309,-0.8528,16.9059,0,2.32,-1
237690,에스티팜,2020-02-04,31300,31000,KOSDAQ,31619.0,-0.9585,1,23,6.8966,3.3979,1.2216,1.5539,4.9539,4,15.0235,8.0097,-1.2972,152.0325,1,10.16,1
019170,신풍제약,2020-02-05,8740,8550,KOSPI,6856.0,-2.1739,0,228,19.9158,14.579,2.015,2.2271,6.2406,2,2.9621,22.5316,0.49,73.0769,1,27.49,1
051910,LG화학,2020-02-05,400000,382000,KOSPI,226601.0,-4.5,0,229,14.0299,1.9573,1.6629,1.6138,3.6556,3,3.6935,23.94,0.49,33.3333,1,10.6,4
293580,나우IB,2020-02-05,581,561,KOSDAQ,1918.0,-3.4423,0,215,28.0822,17.1318,3.8894,2.149,4.7364,2,2.0832,27.1651,0.9171,42.0253,1,4.63,7
102120,어보브반도체,2020-02-05,9270,9030,KOSDAQ,2235.0,-2.589,0,191,17.5781,11.6011,2.141,1.8567,5.3314,3,10.9583,25.9087,0.9171,102.0134,1,14.06,1
063160,종근당바이오,2020-02-05,32940,31400,KOSPI,1174.0,-4.6752,0,158,7.5342,6.2673,1.8516,1.5265,3.2302,3,0.3221,5.7706,0.49,56.0947,1,11.15,2
281740,레이크머티리얼즈,2020-02-05,2163,2090,KOSDAQ,16038.0,-3.3749,32,83,2.451,5.9793,1.5358,1.2339,2.1873,3,-1.5776,2.805,0.9171,0.0,1,14.83,2
005387,현대차2우B,2020-02-06,89500,85100,KOSPI,89333.0,-4.9162,0,192,3.4022,1.1809,0.8239,1.6345,2.8958,1,-0.0778,5.5863,2.4086,13.4667,0,3.29,-1
064760,티씨케이,2020-02-06,70200,66900,KOSDAQ,23309.0,-4.7009,0,234,10.5785,2.8636,1.1775,1.0877,3.8544,2,5.7956,8.0984,1.3942,50.3371,1,15.4,4
267320,나인테크,2020-02-06,2223,2115,KOSDAQ,2165.0,-4.8583,21,147,4.4444,6.347,2.1639,1.1875,1.8575,2,-1.8776,1.7765,1.3942,0.0,1,13.48,5
02826K,삼성물산우B,2020-02-06,82800,81300,KOSPI,2722.0,-1.8116,5,195,3.9642,0.9351,0.6387,1.9531,2.2931,3,3.504,3.0389,2.4086,29.0476,1,16.61,2
044450,KSS해운,2020-02-06,8000,7630,KOSPI,2380.0,-4.625,19,51,6.8627,2.3505,1.7246,1.5929,2.6774,2,0.349,-2.4086,2.4086,20.1575,0,4.85,-1
003720,삼영,2020-02-06,1300,1260,KOSPI,2295.0,-3.0769,0,153,7.6923,1.0375,0.5423,1.3389,5.4989,2,1.6257,23.9705,2.4086,68.4492,1,3.57,3
007810,코리아써키트,2020-02-06,12500,12000,KOSPI,12873.0,-4.0,4,22,14.2857,6.5016,1.6434,1.6107,6.2976,3,8.003,3.7861,2.4086,192.3264,1,11.67,2
011500,한농화성,2020-02-07,4495,4420,KOSPI,3995.0,-1.6685,32,206,4.2453,28.5197,2.6792,1.2893,3.1432,2,1.9498,4.5932,2.8187,26.2857,0,15.38,-1
241590,화승엔터프라이즈,2020-02-07,17850,17250,KOSPI,3405.0,-3.3613,13,20,9.1772,1.3008,0.9644,1.1562,3.9337,3,3.3715,-1.3482,2.8187,93.3857,1,8.99,8
065680,우주일렉트로,2020-02-07,11000,10600,KOSDAQ,3290.0,-3.6364,0,181,8.3845,2.3819,1.5006,1.9382,4.8046,3,3.7625,28.2215,4.9443,37.6623,1,46.23,2
259630,엠플러스,2020-02-07,12300,12225,KOSDAQ,1616.0,-0.6098,0,206,17.7179,2.5704,1.5649,1.5609,5.1405,3,9.6287,42.0261,4.9443,85.8468,1,6.39,1
092130,이크레더블,2020-02-07,19650,18700,KOSDAQ,1903.0,-4.8346,13,199,1.0811,2.5269,1.2625,1.2402,1.5661,3,-0.1166,-2.7585,4.9443,18.7302,0,2.14,-1
083310,엘오티베큠,2020-02-07,11291,10750,KOSDAQ,2306.0,-4.7914,1,199,14.9733,3.2207,1.0952,1.5728,5.0432,3,6.3786,8.8123,4.9443,67.9425,1,24.19,1
001570,금양,2020-02-07,2900,2780,KOSPI,6333.0,-4.1379,0,25,13.7014,2.5547,1.4613,1.2218,4.3165,4,2.5297,12.7738,2.8187,45.1697,0,5.76,-1
079810,디이엔티,2020-02-10,4044,3928,KOSDAQ,1188.0,-2.8684,0,100,25.2152,2.8136,1.8387,1.2833,5.8718,3,0.8644,28.0104,1.4983,116.4187,1,11.3,1
028260,삼성물산,2020-02-10,120500,116000,KOSPI,538826.0,-3.7344,3,250,7.907,0.7073,0.996,1.4357,3.4791,4,4.3003,8.2515,0.6687,37.931,1,4.74,3
067570,엔브이에이치코리아,2020-02-11,3041,2981,KOSDAQ,1008.0,-1.973,0,198,13.2599,7.4915,3.0914,1.6018,3.8937,2,1.23,13.3147,1.3833,44.4983,1,29.99,1
217820,원익피앤이,2020-02-11,7846,7589,KOSDAQ,1950.0,-3.2756,0,219,23.9628,5.0257,2.109,1.5213,5.3847,2,1.709,42.5932,1.3833,103.7315,1,17.26,1
051905,LG생활건강우,2020-02-11,868000,832000,KOSPI,2438.0,-4.1475,6,218,7.9118,0.8233,1.0522,0.9409,3.0649,3,2.5363,4.6917,0.7583,21.9941,1,4.45,7
001820,삼화콘덴서,2020-02-11,68500,66500,KOSPI,3638.0,-2.9197,0,244,12.3311,3.6567,1.28,1.4655,4.4146,3,7.7888,7.5479,0.7583,79.2453,1,5.11,4
030190,NICE평가정보,2020-02-11,19100,18650,KOSPI,10251.0,-2.356,0,161,8.4302,0.8597,0.6776,0.8147,4.3087,3,9.4285,14.3652,0.7583,88.1937,0,-0.8,-1
003550,LG,2020-02-11,75100,71417,KOSPI,143272.0,-4.9041,0,222,5.7356,1.0332,1.2478,1.3998,2.6927,2,1.2319,7.0882,0.7583,14.0282,1,6.08,1
005389,현대차3우B,2020-02-11,77400,73800,KOSPI,5679.0,-4.6512,10,191,4.2373,1.05,1.2026,1.4395,2.71,1,-0.2981,7.1365,0.7583,11.8182,0,2.57,-1
049430,코메론,2020-02-12,8680,8250,KOSDAQ,1358.0,-4.9539,18,27,3.7736,0.5673,1.0512,0.9241,1.8961,3,0.3719,-1.9264,1.0851,13.7931,0,0.61,-1
051900,LG생활건강,2020-02-12,1466000,1398000,KOSPI,42005.0,-4.6385,5,197,7.3733,0.7609,0.877,0.9349,2.6977,3,2.3135,-0.8365,0.4091,24.5989,0,2.0,-1
005385,현대차우,2020-02-12,82000,78000,KOSPI,58819.0,-4.878,0,192,6.8493,1.4158,1.2247,1.4138,3.1319,2,-0.0181,9.1415,0.4091,15.899,0,0.77,-1
036810,에프에스티,2020-02-12,9338,9092,KOSDAQ,9551.0,-2.6344,6,22,8.3155,3.2178,0.9686,0.9335,4.8206,2,8.5297,4.8576,1.0851,87.2323,1,5.63,3
098460,고영,2020-02-13,21860,21580,KOSDAQ,22347.0,-1.2809,10,20,14.3008,2.203,1.1425,1.1748,3.5152,3,0.4453,3.8544,1.3113,48.6226,0,-0.75,-1
033500,동성화인텍,2020-02-13,11350,10950,KOSDAQ,8397.0,-3.5242,10,22,2.8169,2.5427,1.0668,1.3019,3.9596,4,1.5091,-1.7659,1.3113,56.4286,0,3.2,-1
178320,서진시스템,2020-02-13,16420,15820,KOSDAQ,19681.0,-3.6541,0,78,8.4081,1.7324,1.1859,1.0658,4.26,4,0.6037,3.8469,1.3113,85.3544,1,4.74,2
900140,엘브이엠씨홀딩스,2020-02-13,2682,2678,KOSPI,3051.0,-0.1491,3,71,10.5241,5.6114,1.4667,1.0505,4.4516,3,-0.537,13.9799,-0.2644,115.4465,1,14.9,1
180640,한진칼,2020-02-13,50500,48000,KOSPI,83186.0,-4.9505,0,32,15.6627,6.467,1.7623,1.1408,4.3304,3,9.0823,17.3376,-0.2644,102.5316,1,100.0,4
000660,SK하이닉스,2020-02-13,103500,102000,KOSPI,6377301.0,-1.4493,15,20,1.4925,1.3039,0.8507,0.762,2.8852,4,6.3707,1.757,-0.2644,63.4615,1,3.92,1
051915,LG화학우,2020-02-13,222500,211500,KOSPI,12187.0,-4.9438,0,235,6.8182,0.7484,1.5235,1.2356,4.2047,3,3.4706,18.0917,-0.2644,33.0189,0,2.36,-1
035420,NAVER,2020-02-14,194499,186500,KOSPI,398406.0,-4.1126,13,21,0.8108,1.3574,0.9553,0.635,2.4703,4,4.4123,-3.1762,0.5652,75.1174,0,2.68,-1
036010,아비코전자,2020-02-14,6640,6500,KOSDAQ,1160.0,-2.1084,0,237,19.7053,4.6322,1.8875,1.3636,4.1538,4,4.1402,14.8435,1.4356,57.0048,1,6.0,4
099320,쎄트렉아이,2020-02-14,24300,23200,KOSDAQ,20479.0,-4.5267,0,160,17.7665,1.7886,2.2287,1.0403,3.7254,3,1.862,7.7409,1.4356,63.3803,1,18.32,2
086390,유니테스트,2020-02-14,17800,17350,KOSDAQ,4375.0,-2.5281,2,222,6.1162,1.1646,0.7078,0.977,5.3314,4,5.0983,11.2267,1.4356,82.4395,1,3.17,1
166090,하나머티리얼즈,2020-02-14,20900,20000,KOSDAQ,12045.0,-4.3062,1,222,15.6069,1.6146,1.317,1.158,4.6607,3,3.1067,8.7572,1.4356,73.1602,0,4.0,-1
215200,메가스터디교육,2020-02-17,46500,44500,KOSDAQ,4732.0,-4.3011,9,20,1.7143,0.5223,0.8706,0.3745,3.3949,4,6.4596,-4.5638,0.8842,58.9286,1,12.36,3
214370,케어젠,2020-02-17,12416,12240,KOSDAQ,63437.0,-1.4175,60,236,0.0,1.0,1.0,1.0,100.0,0,0.0,-0.8842,0.8842,0.0,0,-100.0,-1
079940,가비아,2020-02-17,10750,10350,KOSDAQ,4362.0,-3.7209,0,186,9.1772,0.5806,1.8515,1.028,5.0449,3,7.4983,15.933,0.8842,54.9401,1,9.18,2
265520,AP시스템,2020-02-17,34850,33300,KOSDAQ,3424.0,-4.4476,9,30,8.646,1.7817,0.9767,0.9167,3.5178,3,3.1866,-2.2175,0.8842,66.5,0,0.3,-1
064850,에프앤가이드,2020-02-17,4300,4100,KOSDAQ,1475.0,-4.6512,5,218,14.6853,0.3124,0.75,0.7404,1.8902,1,-2.8762,15.5931,0.8842,36.4393,1,13.9,3
025900,동화기업,2020-02-17,8611,8391,KOSDAQ,5192.0,-2.5549,0,100,13.8689,1.7587,1.8546,1.2332,4.4546,3,-0.9922,16.1614,0.8842,36.4834,1,6.2,1
052710,아모텍,2020-02-18,21535,20534,KOSDAQ,1339.0,-4.6482,4,22,4.0645,2.8498,0.9866,0.4367,4.1461,4,6.4065,-0.0044,-0.7975,99.6888,0,2.43,-1
047820,초록뱀미디어,2020-02-18,28244,27465,KOSDAQ,1154.0,-2.7581,0,245,41.7183,34.1059,3.8486,2.1141,6.231,2,-1.4245,39.9312,-0.7975,58.6655,1,13.48,1
000080,하이트진로,2020-02-19,33000,31500,KOSPI,12666.0,-4.5455,10,21,5.8824,2.7613,1.0528,1.2617,3.8322,3,1.7054,0.5954,-2.3115,85.2941,0,3.97,-1
017960,한국카본,2020-02-19,9400,8940,KOSPI,17571.0,-4.8936,0,168,12.1706,1.7888,2.4628,1.2871,3.6353,2,0.9425,11.469,-2.3115,42.1304,0,4.03,-1
108230,톱텍,2020-02-19,12650,12300,KOSDAQ,1861.0,-2.7668,1,250,8.8496,1.595,1.0455,0.5949,4.6167,4,7.4878,11.6265,0.1917,68.4932,0,1.22,-1
005930,삼성전자,2020-02-19,62800,60200,KOSPI,9814760.0,-4.1401,17,20,-0.4959,0.7969,0.8615,0.9766,2.4324,4,4.8175,-1.2142,-2.3115,47.3684,0,1.83,-1
044450,KSS해운,2020-02-20,8000,7670,KOSPI,2380.0,-4.125,27,61,-0.2601,1.08,0.81,0.4403,2.8776,3,0.2212,4.5131,-1.973,19.8438,0,4.3,-1
092130,이크레더블,2020-02-21,19650,18950,KOSDAQ,1903.0,-3.5623,21,209,-0.2632,2.1086,1.0993,0.9231,1.5266,4,0.2062,3.7416,-2.9437,16.9753,0,0.26,-1
005950,이수화학,2020-02-21,5436,5233,KOSPI,2385.0,-3.7344,0,89,25.1614,412.2738,3.8595,2.2967,3.0466,2,-4.5819,23.6994,-4.6051,40.0321,0,0.42,-1
011150,CJ씨푸드,2020-02-24,4040,3945,KOSPI,1051.0,-2.3515,0,126,25.8373,5.1072,1.1721,2.1187,7.3601,3,-0.4706,53.2801,-7.439,97.7444,1,22.43,1
214370,케어젠,2020-03-02,12416,12240,KOSDAQ,63437.0,-1.4175,60,246,0.0,1.0,1.0,1.0,100.0,0,0.0,2.9667,-2.9667,0.0,0,-100.0,-1
001570,금양,2020-03-04,2900,2760,KOSPI,6333.0,-4.8276,4,43,6.1538,0.8149,0.8609,1.3319,4.7231,3,4.8535,11.4722,-4.9085,44.1253,1,6.52,2
020120,키다리스튜디오,2020-03-04,5430,5300,KOSPI,1234.0,-2.3941,0,156,16.9978,2.9818,1.2096,1.6778,7.4461,3,1.2854,37.0781,-4.9085,106.6277,1,25.47,1
004700,조광피혁,2020-03-05,41250,39500,KOSPI,4754.0,-4.2424,0,221,1.8041,6.2941,2.0322,0.63,2.3508,3,-0.6581,10.0787,-6.4041,16.1765,0,4.43,-1
044450,KSS해운,2020-03-05,8000,7930,KOSPI,2380.0,-0.875,32,71,0.6345,0.8901,0.7349,1.3322,2.8914,4,0.8173,10.336,-6.4041,23.9062,0,0.5,-1
033640,네패스,2020-03-05,36100,35850,KOSDAQ,4213.0,-0.6925,0,131,20.5042,2.7664,1.5751,1.3833,6.0968,2,8.8949,45.8895,-3.3448,186.8,1,6.83,1
058630,엠게임,2020-03-05,4570,4350,KOSDAQ,1075.0,-4.814,0,164,8.3437,1.9216,1.1718,1.5361,5.4433,4,6.2339,15.4582,-3.3448,66.6667,0,0.0,-1
134380,미원화학,2020-03-06,47800,45600,KOSPI,2294.0,-4.6025,6,232,1.6722,0.1574,0.4177,1.1162,1.4803,4,0.8945,9.8914,-7.7637,18.4416,0,0.0,-1
011000,진원생명과학,2020-03-09,3827,3673,KOSPI,1613.0,-4.024,0,29,66.1991,0.97,1.8874,1.2025,15.5614,3,17.1482,100.1303,-11.19,174.9251,1,158.89,7
